kind,table,name,data_type,format,hidden_or_inactive,source_or_target,dependencies_or_definition,status
PARTITION,Lotes,Lotes,import,,false,Oracle MESBR,"partition Lotes = m mode: import queryGroup: 5-Slliters source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true]), BOMES = Fonte{[Schema=""BOMES""]}[Data], BI_MFIC_LOTES1 = BOMES{[Name=""BI_MFIC_LOTES""]}[Data], #""Data Inserida"" = Table.AddColumn(BI_MFIC_LOTES1, ""Data"", each DateTime.Date([CREATION_DATE]), type date) in #""Data Inserida""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,MP,MP,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\MP.tmdl,3 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,MP,MP,string,,false,MP,summarizeBy=none,INVENTARIADO
COLUMN,MP,Tipo,string,,false,Tipo,summarizeBy=none,INVENTARIADO
COLUMN,MP,Cliente,string,,false,Cliente,summarizeBy=none,INVENTARIADO
PARTITION,MP,MP,import,,false,Tabela M embutida,"partition MP = m mode: import source = let Fonte = Table.FromRows(Json.Document(Binary.Decompress(Binary.FromText(""hZHBCoJAFEX/xbXCm5n3ZnRpRLRIiIw24ULCQggFf6oP6ceaGTV0Jm33FofLPfddrwFG2VECKAn5AZEiCMLg0DaPsqubUt+7fVCEc0zIxMMu2Rc7bxinJBGkAxmPUmAOm9/Kpi6/POlYZWKVisDN3aY7C/IBZKhBwX1w0z6fdfOoOq8uMrZmJWKQ1mpMPVX3tnu/2rmVTrMY0mpaL69iK0//5XMCqQwsYFl+tDErIV9ZaVaU/QD9ptIMqnqniblTs4el0RIUD1rLuO6ANJl+Qg4NeO+OyiaCS02FRgyBeQ9yODulfqj3IcsVHw=="", BinaryEncoding.Base64), Compression.Deflate)), let _t = ((type nullable text) meta [Serialized.Text = true]) in type table [MP = _t, Tipo = _t, Cliente = _t]), #""Tipo Alterado"" = Table.TransformColumnTypes(Fonte,{{""MP"", type text}, {""Tipo"", type text}, {""Cliente"", type text}}) in #""Tipo Alterado""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Máquinas,Máquinas,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Máquinas.tmdl,3 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Máquinas,Tempo Disponivel (Hrs),double,,false,Tempo Disponivel (Hrs),summarizeBy=sum,INVENTARIADO
COLUMN,Máquinas,Tempo Disponível (Min),int64,0,false,Tempo Disponível (Min),summarizeBy=sum,INVENTARIADO
COLUMN,Máquinas,Máquina,string,,false,Máquina,summarizeBy=none,INVENTARIADO
PARTITION,Máquinas,Máquinas,import,,false,Excel em rede,"partition Máquinas = m mode: import source = let Fonte = Excel.Workbook(File.Contents(""\\metbrosawfse01\Publico\SOM\MIFC\BI MIFC\Parâmetros.xlsx""), null, true), Máquinas_Table = Fonte{[Item=""Máquinas"",Kind=""Table""]}[Data], #""Tipo Alterado"" = Table.TransformColumnTypes(Máquinas_Table,{{""Tempo Disponivel (Hrs)"", type number}, {""Tempo Disponível (Min)"", Int64.Type}, {""Máquina"", type text}}) in #""Tipo Alterado""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Operações,Operações,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Operações.tmdl,2 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Operações,Dados ,string,,false,"""Dados """,summarizeBy=none,INVENTARIADO
COLUMN,Operações,Ranking,int64,0,false,Ranking,summarizeBy=sum,INVENTARIADO
PARTITION,Operações,Operações,import,,false,Tabela M embutida,"partition Operações = m mode: import source = let Fonte = Table.FromRows(Json.Document(Binary.Decompress(Binary.FromText(""Vc9NDoIwEAXgq0y6ViPg7xIMGBdGo+6IC0gGxABVnJp4M/dezOk0Gt1+76Wdl6ZqX1dE2Kme8tSxl6qdrmtIdNdgBwGrLxqZomDYDkLoQxQAQjTiMHAhZkQP0IYuhlhHora7+dBYaJG1VNV4l+8mrlW1ZLoMVi0XwWef/rl7QYKZuw/zirISG5a5CKwPS75qF0d2xFAsLAewJ2xPr+fZqtsmogX8by1ucs9K8Ct2ued2xDfSV4OQLK3xkOMb"", BinaryEncoding.Base64), Compression.Deflate)), let _t = ((type nullable text) meta [Serialized.Text = true]) in type table [#""Dados "" = _t, Ranking = _t]), #""Tipo Alterado"" = Table.TransformColumnTypes(Fonte,{{""Dados "", type text}, {""Ranking"", Int64.Type}}) in #""Tipo Alterado""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Paradas,Paradas,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Paradas.tmdl,10 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Paradas,OPERAÇÃO,string,,false,OPERAÇÃO,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,AREA,string,,false,AREA,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,CODIGO,string,,false,CODIGO,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,DESCRIÇÃO,string,,false,DESCRIÇÃO,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,COMENTÁRIOS,string,,false,COMENTÁRIOS,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,PARADA,dateTime,General Date,false,PARADA,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,RETORNO,dateTime,General Date,false,RETORNO,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,Início da Hora,dateTime,Long Time,false,Início da Hora,summarizeBy=none,INVENTARIADO
COLUMN,Paradas,ID_PARADA,string,,false,ID_PARADA,summarizeBy=none,INVENTARIADO
PARTITION,Paradas,Paradas,import,,false,Oracle MESBR,"partition Paradas = m mode: import queryGroup: 3-Paradas source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true]), BOMES = Fonte{[Schema=""BOMES""]}[Data], BI_MFIC_PARADAS1 = BOMES{[Name=""BI_MFIC_PARADAS""]}[Data], #""Tipo Alterado"" = Table.TransformColumnTypes(BI_MFIC_PARADAS1,{{""PARADA"", type datetime}, {""RETORNO"", type datetime}}), #""Data Inserida"" = Table.AddColumn(#""Tipo Alterado"", ""Data"", each DateTime.Date([PARADA]), type date), #""Início da Hora Inserido"" = Table.AddColumn(#""Data Inserida"", ""Início da Hora"", each Time.StartOfHour([PARADA]), type datetime), #""Tipo Alterado1"" = Table.TransformColumnTypes(#""Início da Hora Inserido"",{{""Início da Hora"", type time}, {""ID_PARADA"", type text}}) in #""Tipo Alterado1""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Produção LCT,Produção LCT,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Produção LCT.tmdl,5 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Produção LCT,_NAME,string,,false,_NAME,summarizeBy=none,INVENTARIADO
COLUMN,Produção LCT,_VALUE,int64,0,false,_VALUE,summarizeBy=sum,INVENTARIADO
COLUMN,Produção LCT,_TIMESTAMP,dateTime,General Date,false,_TIMESTAMP,summarizeBy=none,INVENTARIADO
COLUMN,Produção LCT,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
COLUMN,Produção LCT,Início da Hora,dateTime,Long Time,false,Início da Hora,summarizeBy=none,INVENTARIADO
PARTITION,Produção LCT,Produção LCT,import,,false,SQL Server DT_LOGGER,"partition 'Produção LCT' = m mode: import queryGroup: 4-Produção source = let Fonte = Sql.Database(""METBROSAWAPP03"", ""DT_LOGGER""), dbo_GOLPES_LCT = Fonte{[Schema=""dbo"",Item=""GOLPES_LCT""]}[Data], #""Colunas Removidas"" = Table.RemoveColumns(dbo_GOLPES_LCT,{""id""}), #""Linhas Filtradas"" = Table.SelectRows(#""Colunas Removidas"", each ([_NAME] = ""LCT.PLC_1215C.PRODUÇÃO.CICLOS_POR_HORA"")), #""Colunas Removidas1"" = Table.RemoveColumns(#""Linhas Filtradas"",{""_NUMERICID""}), #""Tipo Alterado"" = Table.TransformColumnTypes(#""Colunas Removidas1"",{{""_VALUE"", Int64.Type}}), #""Data Inserida"" = Table.AddColumn(#""Tipo Alterado"", ""Data"", each DateTime.Date([_TIMESTAMP]), type date), #""Início da Hora Inserido"" = Table.AddColumn(#""Data Inserida"", ""Início da Hora"", each Time.StartOfHour([_TIMESTAMP]), type datetime), #""Tipo Alterado1"" = Table.TransformColumnTypes(#""Início da Hora Inserido"",{{""Início da Hora"", type time}}), #""Colunas Removidas2"" = Table.RemoveColumns(#""Tipo Alterado1"",{""_QUALITY""}) in #""Colunas Removidas2""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Produção RF2,Produção RF2,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Produção RF2.tmdl,5 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Produção RF2,_NAME,string,,false,_NAME,summarizeBy=none,INVENTARIADO
COLUMN,Produção RF2,_VALUE,int64,0,false,_VALUE,summarizeBy=sum,INVENTARIADO
COLUMN,Produção RF2,_TIMESTAMP,dateTime,General Date,false,_TIMESTAMP,summarizeBy=none,INVENTARIADO
COLUMN,Produção RF2,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
COLUMN,Produção RF2,Início da Hora,dateTime,Long Time,false,Início da Hora,summarizeBy=none,INVENTARIADO
PARTITION,Produção RF2,Produção RF2,import,,false,SQL Server DT_LOGGER,"partition 'Produção RF2' = m mode: import queryGroup: 4-Produção source = let Fonte = Sql.Database(""METBROSAWAPP03"", ""DT_LOGGER""), dbo_GOLPES_RF2 = Fonte{[Schema=""dbo"",Item=""GOLPES_RF2""]}[Data], #""Colunas Removidas"" = Table.RemoveColumns(dbo_GOLPES_RF2,{""id"", ""_NUMERICID""}), #""Tipo Alterado"" = Table.TransformColumnTypes(#""Colunas Removidas"",{{""_VALUE"", Int64.Type}}), #""Colunas Removidas1"" = Table.RemoveColumns(#""Tipo Alterado"",{""_QUALITY""}), #""Data Inserida"" = Table.AddColumn(#""Colunas Removidas1"", ""Data"", each DateTime.Date([_TIMESTAMP]), type date), #""Início da Hora Inserido"" = Table.AddColumn(#""Data Inserida"", ""Início da Hora"", each Time.StartOfHour([_TIMESTAMP]), type datetime), #""Tipo Alterado1"" = Table.TransformColumnTypes(#""Início da Hora Inserido"",{{""Início da Hora"", type time}}), #""Linhas Filtradas"" = Table.SelectRows(#""Tipo Alterado1"", each [Data] >= #date(2024, 5, 3)) in #""Linhas Filtradas""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Produção,Produção,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Produção.tmdl,14 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Produção,RAIL_ID,string,,false,RAIL_ID,summarizeBy=none,INVENTARIADO
COLUMN,Produção,CUSTOMER_CODE,string,,false,CUSTOMER_CODE,summarizeBy=none,INVENTARIADO
COLUMN,Produção,RAIL_TYPE,string,,false,RAIL_TYPE,summarizeBy=none,INVENTARIADO
COLUMN,Produção,ITEM,string,,false,ITEM,summarizeBy=none,INVENTARIADO
COLUMN,Produção,FINISH_LENGTH,double,,false,FINISH_LENGTH,summarizeBy=sum,INVENTARIADO
COLUMN,Produção,CREATION_DATE,dateTime,General Date,false,CREATION_DATE,summarizeBy=none,INVENTARIADO
COLUMN,Produção,DESCRIPTION,string,,false,DESCRIPTION,summarizeBy=none,INVENTARIADO
COLUMN,Produção,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
COLUMN,Produção,MP,string,,false,MP,summarizeBy=none,INVENTARIADO
COLUMN,Produção,ITEM(m),,,false,,summarizeBy=sum,INVENTARIADO
COLUMN,Produção,LOCATION_DATE,dateTime,General Date,false,LOCATION_DATE,summarizeBy=none,INVENTARIADO
COLUMN,Produção,Data_Processada,dateTime,Long Date,false,Data_Processada,summarizeBy=none,INVENTARIADO
COLUMN,Produção,Início da Hora,dateTime,Long Time,false,Início da Hora,summarizeBy=none,INVENTARIADO
COLUMN,Produção,CHASSIS_NUMBER,string,,false,CHASSIS_NUMBER,summarizeBy=none,INVENTARIADO
PARTITION,Produção,Produção,import,,false,Oracle MESBR,"partition Produção = m mode: import queryGroup: 4-Produção source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true]), BOMES = Fonte{[Schema=""BOMES""]}[Data], BI_MFIC_PROD1 = BOMES{[Name=""BI_MFIC_PROD""]}[Data], #""Data Inserida"" = Table.AddColumn(BI_MFIC_PROD1, ""Data"", each DateTime.Date([CREATION_DATE]), type date), #""Data Inserida1"" = Table.AddColumn(#""Data Inserida"", ""Data.1"", each DateTime.Date([LOCATION_DATE]), type date), #""Colunas Renomeadas"" = Table.RenameColumns(#""Data Inserida1"",{{""Data.1"", ""Data_Processada""}}), #""Início da Hora Inserido"" = Table.AddColumn(#""Colunas Renomeadas"", ""Início da Hora"", each Time.StartOfHour([LOCATION_DATE]), type datetime), #""Tipo Alterado"" = Table.TransformColumnTypes(#""Início da Hora Inserido"",{{""Início da Hora"", type time}}), #""Reordered Columns"" = Table.ReorderColumns(#""Tipo Alterado"",{""CHASSIS_NUMBER"", ""RAIL_ID"", ""CUSTOMER_CODE"", ""RAIL_TYPE"", ""ITEM"", ""MP"", ""FINISH_LENGTH"", ""LOCATION_DATE"", ""CREATION_DATE"", ""DESCRIPTION"", ""Data"", ""Data_Processada"", ""Início da Hora""}) in #""Reordered Columns""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Relatorio_bases,Relatorio_bases,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Relatorio_bases.tmdl,8 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Relatorio_bases,Rail id,string,,false,Rail id,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Item,string,,false,Item,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Slitter,string,,false,Slitter,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Lote,string,,false,Lote,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Rail type,string,,false,Rail type,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Data de fabricação,dateTime,General Date,false,Data de fabricação,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Status,string,,false,Status,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_bases,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
PARTITION,Relatorio_bases,Relatorio_bases,import,,false,Oracle MESBR,"partition Relatorio_bases = m mode: import source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true, Query=""SELECT DISTINCT R.RAIL_ID as """"Rail id"""", I2.ITEM AS """"Item"""", I.ITEM as """"Slitter"""", R.LOT_ID as """"Lote"""",#(lf) RT.DESCRIPTION as """"Rail type"""", R.CREATION_DATE AS """"Data de fabricação"""",#(lf) CASE WHEN R.RAIL_STATUS_ID IN (8,9) THEN 'Segregada' ELSE 'OK' END AS """"Status""""#(lf) FROM RAIL R #(lf) INNER JOIN ITEM I2 ON R.ITEM_ID = I2.ITEM_ID #(lf) INNER JOIN LOT L ON R.LOT_ID = L.LOT_ID #(lf) INNER JOIN ITEM I ON L.ITEM_ID = I.ITEM_ID #(lf) INNER JOIN RAIL_PROCESS_ATTRIBUTES RP ON R.RAIL_ID = RP.RAIL_ID #(lf) INNER JOIN ROLL_FORMER_SETUP RF ON RP.VALUE = RF.NAME #(lf) INNER JOIN RAIL_TYPE RT ON RF.RAIL_TYPE = RT.VALUE#(lf) WHERE I2.ITEM_TYPE = 'BB' #(lf) AND R.RAIL_STATUS_ID NOT IN (10,11) #(lf) AND RP.PROCESS_ATTRIBUTES_ID = 4#(lf) AND R.CREATION_DATE > SYSDATE-365""]), #""Tipo Alterado"" = Table.TransformColumnTypes(Fonte,{{""Rail id"", type text}}), #""Data Inserida"" = Table.AddColumn(#""Tipo Alterado"", ""Data"", each DateTime.Date([Data de fabricação]), type date), #""Linhas Filtradas"" = Table.SelectRows(#""Data Inserida"", each ([Status] = ""OK"")) in #""Linhas Filtradas""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,Relatorio_Item RF2,Relatorio_Item RF2,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\Relatorio_Item RF2.tmdl,8 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,Relatorio_Item RF2,Rail id,string,,false,Rail id,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_Item RF2,Item,string,,false,Item,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_Item RF2,Slitter,string,,false,Slitter,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_Item RF2,Lote,string,,false,Lote,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_Item RF2,Comprimento,double,,false,Comprimento,summarizeBy=sum,INVENTARIADO
COLUMN,Relatorio_Item RF2,Data de fabricação,dateTime,General Date,false,Data de fabricação,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_Item RF2,Data,dateTime,Long Date,false,Data,summarizeBy=none,INVENTARIADO
COLUMN,Relatorio_Item RF2,Hora,dateTime,Long Time,false,Hora,summarizeBy=none,INVENTARIADO
PARTITION,Relatorio_Item RF2,Relatorio_Item RF2,import,,false,Oracle MESBR,"partition 'Relatorio_Item RF2' = m mode: import source = let Fonte = Oracle.Database(""10.44.34.68:1522/MESBR"", [HierarchicalNavigation=true, Query=""SELECT DISTINCT R.RAIL_ID as """"Rail id"""", I2.ITEM AS """"Item"""", I.ITEM as """"Slitter"""", R.LOT_ID as """"Lote"""",#(lf) ROUND(R.PROCESS_LENGTH * 25.4, 1) AS """"Comprimento"""", --RT.DESCRIPTION as """"Rail type"""",#(lf) R.PROCESS_WEIGTH as """"Peso"""", TO_CHAR(R.CREATION_DATE, 'DD-MON-YYYY HH24:MI') AS """"Data de fabricação"""" #(lf) FROM RAIL R #(lf) INNER JOIN ITEM I2 ON R.ITEM_ID = I2.ITEM_ID #(lf) INNER JOIN LOT L ON R.LOT_ID = L.LOT_ID #(lf) INNER JOIN ITEM I ON L.ITEM_ID = I.ITEM_ID #(lf) WHERE R.RAIL_ID NOT IN (SELECT RAIL_ID FROM SCRAP)#(lf) AND I.ITEM IN ('2-MP600760SL411-0','2-MP600760SL445-0','4-MP600760SL411-0','4-MP600760SL445-0')#(lf) AND R.LOCATION_ID = 185 AND R.RAIL_STATUS_ID IN (6,7)#(lf) AND R.CREATION_DATE BETWEEN (SYSDATE-180) AND (SYSDATE)#(lf) ORDER BY R.RAIL_ID ASC""]), #""Tipo Alterado"" = Table.TransformColumnTypes(Fonte,{{""Rail id"", type text}}), #""Colunas Removidas"" = Table.RemoveColumns(#""Tipo Alterado"",{""Peso""}), #""Tipo Alterado com Localidade"" = Table.TransformColumnTypes(#""Colunas Removidas"", {{""Data de fabricação"", type datetime}}, ""pt-BR""), #""Data Inserida"" = Table.AddColumn(#""Tipo Alterado com Localidade"", ""Data"", each DateTime.Date([Data de fabricação]), type date), #""Hora Inserida"" = Table.AddColumn(#""Data Inserida"", ""Hora"", each DateTime.Time([Data de fabricação]), type time) in #""Hora Inserida""",INVENTARIADO — atualização e credenciais fora do modelo
TABLE,SCANIA,SCANIA,table,,false,C:\Users\Alison.Silva02\Downloads\MIFC.SemanticModel\definition\tables\SCANIA.tmdl,29 colunas; 0 medidas; 1 partições; 0 hierarquias,INVENTARIADO
COLUMN,SCANIA,ITEM,string,,false,ITEM,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,CHASSIS_NUMBER,string,,false,CHASSIS_NUMBER,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,CUSTOMER_CODE,string,,false,CUSTOMER_CODE,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,SHIP_DATE,dateTime,Long Date,false,SHIP_DATE,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,PLATAFORMA,string,,false,PLATAFORMA,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,BUNDLE,double,,false,BUNDLE,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,LOCATION,string,,false,LOCATION,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,REFORÇADA,string,,false,REFORÇADA,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,DESCRIPTION,string,,false,DESCRIPTION,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,COMPONENT,string,,false,COMPONENT,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,MP,string,,false,MP,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,DIA,string,,false,DIA,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,ANO,string,,false,ANO,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,FLATBED,int64,0,false,FLATBED,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,PRODUCT_CLASS,string,,false,PRODUCT_CLASS,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,HAND,string,,false,HAND,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,Clientes,string,,false,Clientes,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,local,string,,false,local,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,CDG ITEM,string,,false,CDG ITEM,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,TIPO,string,,false,TIPO,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,local_revisado,,,false,,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,REPETIÇÃO,,0,false,,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,local_revisado stenhoj,,,false,,summarizeBy=none,INVENTARIADO
COLUMN,SCANIA,QTD LONG REF,,0,false,,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,QTD long SIMPLES,,0,false,,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,QTD CARROS REF,,0,false,,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,QTD REF,,0,false,,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,FINISH_LENGHT,double,,false,FINISH_LENGHT,summarizeBy=sum,INVENTARIADO
COLUMN,SCANIA,Flatbed_2,,,false,,summarizeBy=none,INVENTARIADO
